ReviewID,ProductID,UserID,Rating,ReviewText,ReviewDate,Review #,Brand,Variety,Style,Country,Stars,Top Ten
,,,,,,1482.0,Maruchan,I Want To Eat Ramen' Shoyu Flavor,Pack,Japan,4,
,,,,,,1481.0,Master Kong,Mushroom Stew Chicken Ramen,Pack,China,3.5,
,,,,,,1480.0,Paldo,Jjol Bibim Men,Pack,South Korea,4,
,,,,,,1479.0,Nissin,Cup Noodles Easy Fideos Tomato Chicken Flavor Ramen Noodle Soup,Cup,USA,3.5,
,,,,,,1478.0,Ruski,Tom Yam Flavour Instant Noodles,Pack,Thailand,4,
,,,,,,1477.0,Mama,Instant Noodles Moo Nam Tok Flavour,Pack,Thailand,4,
,,,,,,1476.0,Thai Chef,Instant Nudelsuppe Shrimp Flavour,Pack,Germany,3.5,
,,,,,,1475.0,Bamee,Cup Oriental Style Instant Noodles Chicken Flavour,Cup,Thailand,3.25,
,,,,,,1474.0,Mama,Instant Noodle Shrimp Tom Yum Flavour Jumbo Pack,Pack,Thailand,4,
,,,,,,1473.0,Mama,Instant Cup Noodles Shrimp Tom Yum Flavour (Extreme),Cup,Thailand,5,
,,,,,,1472.0,Ruski,Chicken Masala Flavour Instant Fried Noodles,Pack,Thailand,3.75,
,,,,,,1471.0,Mama,Instant Noodles Shrimp Creamy Tom Yum Flavour Jumbo Pack,Pack,Thailand,5,2013 #10
,,,,,,1470.0,Mama,Instant Cup Noodles Spicy Cheese Flavour,Cup,Thailand,3.5,
,,,,,,1469.0,Bamee,Oriental Style Instant Noodles Beef Flavour,Pack,Germany,3.25,
,,,,,,1468.0,Mama,Instant Cup Noodles Seafood Pad Kee Mao Flavour,Cup,Thailand,5,
,,,,,,1467.0,Ruski,Creamy Tom Yam Instant Noodles,Pack,Thailand,4.5,
,,,,,,1466.0,Mama,Oriental Style Instant Noodles Green Curry Flavour Jumbo Pack,Pack,Thailand,5,2015 #8
,,,,,,1465.0,Thai Chef,"Shrimp ""Tom Yum"" Instant Nudelsuppe",Pack,Germany,3.5,
,,,,,,1464.0,Nanyang Chef,Penang White curry Noodle With Nanyang Chilli Paste,Pack,Malaysia,4.75,
,,,,,,1463.0,Maruchan,Instant Lunch California Vegetable Ramen Noodles With Vegetables,Cup,USA,3.5,
,,,,,,1462.0,Wei Lih,Steam Instant Noodles Korean Salt & Rib Soup Flavour,Bowl,Taiwan,2.25,
,,,,,,1461.0,Nissin,Cup Noodles Black Pepper Crab Flavour,Cup,Singapore,4,
,,,,,,1460.0,Nissin,Premium Instant Noodles Spicy Beef Flavour,Pack,Singapore,3.75,
,,,,,,1459.0,Nissin,Cup Noodles Tom Yam Veg Flavour,Cup,Singapore,4,
,,,,,,1458.0,Nissin,Premium Instant Noodles Roasted Beef Flavour,Bowl,Singapore,3.75,
,,,,,,1457.0,Nissin,Chu Qian Yi Ding Sesame Oil Flavour,Pack,Singapore,3.75,
,,,,,,1456.0,Nissin,Cup Noodles Chicken Flavour,Cup,Singapore,3.5,
,,,,,,1455.0,Nissin,Premium Instant Noodles XO Sauce Seafood Flavour,Pack,Singapore,3.75,
,,,,,,1454.0,Nissin,Cup Noodles Chilli Crab Flavour,Cup,Singapore,4,
,,,,,,1453.0,Nissin,Japanese Ramen Kyushu Black Instant Noodles With Soup Base,Pack,Singapore,5,
,,,,,,1452.0,Nissin,Premium Instant Noodles Spicy Beef Flavour,Bowl,Singapore,3.75,
,,,,,,1451.0,Nissin,Cup Noodles Tom Yam Seafood Flavour,Cup,Singapore,4,
,,,,,,1450.0,Nissin,Japanese Ramen Tokyo Shoyu Instant Noodles With Soup Base,Pack,Singapore,5,
,,,,,,1449.0,Nissin,Cup Noodles Seafood Curry Flavour,Cup,Singapore,4,
,,,,,,1448.0,Nissin,Premium Instant Noodles Roasted Beef Flavour,Pack,Singapore,4.25,
,,,,,,1447.0,Nissin,Cup Noodles Cream Of Chicken Flavour,Cup,Singapore,4,
,,,,,,1446.0,Myojo,Ippei-Chan Jumbo Night Market Style Yakisoba,Tray,Japan,4.5,
,,,,,,1445.0,MyKuali,Penang Hokkien Prawn Noodle,Pack,Malaysia,5,
,,,,,,1444.0,Maruchan,Instant Lunch Jalapeno Cheddar Flavor Ramen Noodles,Cup,USA,3.5,
,,,,,,1443.0,Nongshim,Harmony Korean Spicy Noodle Dish With Chipotle,Pack,USA,4.25,
,,,,,,1442.0,Maggi,2 Minute Noodles Tom Yam Flavour,Pack,Singapore,3.5,
,,,,,,1441.0,Nissin,Souper Meal Chili Picante Chicken With Lime Flavor Ramen Noodle Soup,Bowl,USA,3.5,
,,,,,,1440.0,Wu-Mu,Dried Noodle With Beef Flavor Sauce,Pack,Taiwan,3,
,,,,,,1439.0,Adabi,Mi Segera Mi Goreng Pedas Instant Noodles,Pack,Malaysia,3.5,
,,,,,,1438.0,Maruchan,Old Style Miso Ramen,Pack,Japan,3.5,
,,,,,,1437.0,Knorr,Quick Serve Macaroni Abalone & Chicken Flavour,Pack,Hong Kong,3,
,,,,,,1436.0,Chencun,Rice Noodle Beef With Brown Sauce,Cup,China,3.5,
,,,,,,1435.0,Maggi,2 Minute Noodles Assam Laksa Flavour,Pack,Singapore,4,
,,,,,,1434.0,Maggi,Hot Cup Perisa Kari,Cup,Malaysia,3.5,
,,,,,,1433.0,Maggi,2 Minute Noodles Curry Flavour,Pack,Singapore,3.75,
,,,,,,1432.0,Maggi,Senses Laksa Instant Noodles,Pack,Singapore,5,
,,,,,,1431.0,Maggi,Extra Spicy Curry Instant Noodles,Pack,Singapore,5,
,,,,,,1430.0,Samyang Foods,Buldak Bokkummyeon,Bowl,South Korea,4,
,,,,,,1429.0,Nissin,Sabor A Gallina Fideos Con Instantanea,Pack,Colombia,3.5,
,,,,,,1428.0,Myojo,Chukazanmai Beijing Style Salt Ramen,Pack,Japan,3,
,,,,,,1427.0,Osaka Ramen,Miso Ramen,Bowl,USA,3.75,
,,,,,,1426.0,Ottogi,Cheese Bokki,Bowl,South Korea,4,
,,,,,,1425.0,Hao Way,Instant Penang White Curry Noodles,Pack,Malaysia,4.5,
,,,,,,1424.0,Sainsbury's,Curry Flavour Instant Noodles,Pack,UK,1.5,
,,,,,,1423.0,Vina Acecook,King Chef Seafood With Kimchi Flavour,Pack,Vietnam,3,
,,,,,,1422.0,Nissin,Pan Asian Kitchen Spicy Szechuan Chicken Flavor Ramen Noodles,Tray,USA,3,
,,,,,,1421.0,Nongshim,Korean Clay Pot Ramyun Noodle,Cup,China,2.75,
,,,,,,1420.0,Maruchan,I Want To Eat Ramen Shio,Pack,Japan,3.75,
,,,,,,1419.0,Vifon,Ngon-Ngon Tom Yum Minced Pork Noodle,Cup,Vietnam,3.5,
,,,,,,1418.0,Ottogi,Ppushu Ppushu Grilled Chicken Flavor,Pack,South Korea,1,
,,,,,,1417.0,Sau Tao,Oat Noodle Abalone Flavored,Pack,Taiwan,1.75,
,,,,,,1416.0,Myojo,Chukazanmai Szechuan Style Miso,Pack,Japan,2,
,,,,,,1415.0,Chewy,Instant Rice Vermicelli Original Flavour,Pack,Hong Kong,0.5,
,,,,,,1414.0,Paldo,Cheese Ramyun (for US market),Pack,South Korea,5,
,,,,,,1413.0,Chering Chang,Curry La-Men,Pack,Taiwan,5,
,,,,,,1412.0,Chewy,Non-Fried Ramen Noodles Taiwan Roast Pork Flavour,Pack,Hong Kong,4,
,,,,,,1411.0,A-Sha Dry Noodle,Prince Katsu Snack Noodles,Pack,Taiwan,4,
,,,,,,1410.0,Adabi,Mi Segera Tom Yam Instant Noodles,Pack,Malaysia,3.25,
,,,,,,1409.0,Baixiang Noodles,Spicy Artificial Beef Flavour Instant Noodles With Soup Base,Pack,China,3.5,
,,,,,,1408.0,Pamana,Chicken Sopas Creamy Macaroni Soup,Cup,Philippines,3.5,
,,,,,,1407.0,Annie Chun's,Ramen House Thai Coconut Ramen,Pack,USA,5,
,,,,,,1406.0,La Fonte,Spaghetti With Mushroom Sauce,Pack,Indonesia,3.75,
,,,,,,1405.0,Maggi,Masala Dumdaar Noodles,Pack,India,3.75,
,,,,,,1404.0,Thai Choice,Instant Noodles Seafood Flavour,Cup,Thailand,4,
,,,,,,1403.0,Tesco,Everyday Value Chicken & Mushroom Flavour,Cup,UK,0.5,
,,,,,,1402.0,Pop Bihun,Spesial Rasa Kari Ayam Pedas,Pack,Indonesia,3.75,
,,,,,,1401.0,Myojo,Yomise No Yakisoba Shiodare Flavor With Black Pepper Mayonnaise,Tray,Japan,3.75,
,,,,,,1400.0,Pulmuone,Nature Is Delicious Non-Fried Ramyun (Spicy Flavor) (New Version),Pack,South Korea,3.75,
,,,,,,1399.0,Vina Acecook,Oh! Ricey Pho Bo Instant Rice Noodles,Bowl,Vietnam,3.75,
,,,,,,1398.0,Nissin,Fried Noodle Specialist Tom Yam Mee Goreng Flavour,Pack,Singapore,3,
,,,,,,1397.0,Wu-Mu,Steam Seafood Flavor Ramen,Pack,Taiwan,4,
,,,,,,1396.0,Oyatsu,Baby Star Snack Noodle Yakisoba Flavor,Pack,Japan,4.75,
,,,,,,1395.0,Snapdragon,Singapore Laksa Curry Soup Bowl,Bowl,USA,4.25,
,,,,,,1394.0,Paldo,Mild Kokomen (Prototype),Pack,South Korea,4.5,
,,,,,,1393.0,Saji,Sajimee Curry Soup Flavour,Pack,Malaysia,4.25,
,,,,,,1392.0,Miracle Noodle,Miso Marvellous Soup,Pack,USA,4,
,,,,,,1391.0,Shan,Shoop Instant Noodles Chicken Flavour,Pack,Pakistan,3.5,
,,,,,,1390.0,Indomie,Mi Goreng Rasa Iga Penyet,Pack,Indonesia,4.75,
,,,,,,1389.0,Tiger Tiger,Traveller's Choice Thai Red Curry Flavour Instant Noodles,Pack,UK,1.75,
,,,,,,1388.0,Paldo,Barbecue Ramyun (Prototype),Pack,South Korea,3.75,
,,,,,,1387.0,Takamori Kosan,Red Pepper 7 Garlic Peperoncino,Pack,Japan,4,
,,,,,,1386.0,Takamori Kosan,Sukiyaki Style Noodle Stew,Pack,Japan,4.5,
,,,,,,1385.0,Takamori Kosan,Yaki-Udon Roast Soy Sauce,Pack,Japan,3.75,
,,,,,,1384.0,Takamori Kosan,Hiyashi Udon Bonito Sauce,Pack,Japan,3,
,,,,,,1383.0,Takamori Kosan,Futomen Yakisoba,Pack,Japan,4.75,
,,,,,,1382.0,Takamori Kosan,Hiyashi Chuka Lemon Sauce,Pack,Japan,4.75,
,,,,,,1381.0,Takamori Kosan,Curry Udon,Pack,Japan,5,
,,,,,,1380.0,Takamori Kosan,Chanpon,Pack,Japan,3.75,
,,,,,,1379.0,Takamori Kosan,Shio Yakisoba,Pack,Japan,4,
,,,,,,1378.0,Takamori Kosan,Yakisoba,Pack,Japan,5,
,,,,,,1377.0,Takamori Kosan,Yaki-Udon Mild Spicy Sauce,Pack,Japan,4.25,
,,,,,,1376.0,Takamori Kosan,Katsuo Dashi Udon,Pack,Japan,3.75,
,,,,,,1375.0,Takamori Kosan,Spaghetti Napolitan,Pack,Japan,4,
,,,,,,1374.0,Tokyo Noodle,Spicy Garlic Ramen,Pack,Japan,3.25,
,,,,,,1373.0,Tesco,Everyday Value Beef & Tomato Flavour Noodles,Cup,UK,2,
,,,,,,1372.0,Samyang Foods,Nagasaki Jjamppong,Cup,South Korea,3.75,
,,,,,,1371.0,Campbell's,Hearty Noodles Thai Flavour,Cup,Canada,0,
,,,,,,1370.0,Papa,Oriental Style Instant 'Kua-Chap',Pack,Thailand,3.25,
,,,,,,1369.0,A-Sha Dry Noodle,Hello Kitty Za Jiang (Soybean Sauce),Pack,Taiwan,3.25,
,,,,,,1368.0,Nissin,Soba Teriyaki Noodles With Japanese Yakisoba Sauce,Cup,Germany,3,
,,,,,,1367.0,Sawadee,Instant Noodles Vegetable & Mushroom Flavour,Pack,UK,1.5,
,,,,,,1366.0,Nongshim,Sir Long Tang Creamy Beef Noodle Soup,Cup,USA,4.25,
,,,,,,1365.0,Four Seas,Seaweed Hot & Spicy Instant Noodle Mushroom & Beef Flavour,Bowl,Hong Kong,3.5,
,,,,,,1364.0,Golden Wheat,Korean Style Stew Pork Flavour Noodle Soup,Bowl,China,1.75,
,,,,,,1363.0,Sau Tao,Instant Noodle King Won Ton Flavor,Pack,Hong Kong,2.75,
,,,,,,1362.0,Mamee,Instant Noodles Curry Flavour,Pack,Malaysia,3.5,
,,,,,,1361.0,Mamee,Chef Creamy Tom Yam Flavour,Pack,Malaysia,5,
,,,,,,1360.0,Mamee,Monster BBQ Flavour Snack Noodles,Pack,Malaysia,3.75,
,,,,,,1359.0,Mamee,Chef Curry Laksa Flavour,Cup,Malaysia,5,
,,,,,,1358.0,Mamee,SLLRRRP! Asam Laksa,Pack,Malaysia,4,
,,,,,,1357.0,Mamee,Mie Goreng Indonesia Spicy Sambal,Cup,Malaysia,5,
,,,,,,1356.0,Mamee,Chef Spicy Chicken Shiitake Flavour,Pack,Malaysia,3.25,
,,,,,,1355.0,Mamee,Instant Vermicelli Chicken Flavour,Pack,Malaysia,3.25,
,,,,,,1354.0,Mamee,Chef Creamy Tom Yam Flavour,Cup,Malaysia,4.75,
,,,,,,1353.0,Mamee,Instant Noodles Vegetarian Flavour,Pack,Malaysia,3.75,
,,,,,,1352.0,Mamee,SLLRRRP! Kari Berapi,Pack,Malaysia,3.75,
,,,,,,1351.0,Mamee,Monster Chicken Flavour Snack Noodles,Pack,Malaysia,4,
,,,,,,1350.0,Mamee,Chef Curry Laksa Flavour,Pack,Malaysia,5,2014 #7
,,,,,,1349.0,Mamee,Mie Goreng Indonesia Original Flavour,Cup,Malaysia,4.5,
,,,,,,1348.0,Mamee,Instant Vermicelli Tom Yam Flavour,Pack,Malaysia,3.75,
,,,,,,1347.0,Paldo,Bulnak Bokkummyun Spicy Fried Octopus Ramyun,Pack,South Korea,4,
,,,,,,1346.0,Oyatsu,Baby Star Ramen Round Consomme Mini,Pack,Japan,3.75,
,,,,,,1345.0,Lotus Foods,Forbidden Rice Ramen,Pack,USA,2.25,
,,,,,,1344.0,Lotus Foods,Millet & Brown Rice Ramen,Pack,USA,4,
,,,,,,1343.0,Lotus Foods,Jade Pearl Rice Ramen,Pack,USA,3.25,
,,,,,,1342.0,Ah Lai,White Curry Noodle,Pack,Malaysia,4.5,
,,,,,,1341.0,Plats Du Chef,Cuisine Adventures Chicken Pho Soup,Bowl,Canada,5,
,,,,,,1340.0,Indomie,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,2.75,
,,,,,,1339.0,Kin-Dee,Instant Rice Noodle Pad Thai,Tray,Thailand,3.75,
,,,,,,1338.0,Batchelors,Super Noodles Peppered Steak Flavour,Pack,UK,1.5,
,,,,,,1337.0,Sakura Noodle,Chikara Brand Udon Beef Flavor,Pack,USA,4.25,
,,,,,,1336.0,Shirakiku,Fresh Chow Mein Noodles With Seasoning,Pack,USA,3.75,
,,,,,,1335.0,Sakura Noodle,Chikara Brand Udon Hot & Spicy Flavor,Pack,USA,4,
,,,,,,1334.0,Sakura Noodle,Chikara Brand Udon Mushroom Flavor,Pack,USA,3.75,
,,,,,,1333.0,Sakura Noodle,Chikara Brand Udon Oriental Flavor,Pack,USA,3.75,
,,,,,,1332.0,Sakura Noodle,Chikara Brand Udon Chicken Flavor,Pack,USA,3.75,
,,,,,,1331.0,Indomie,Taste Of Asia Mi Kuah Rasa Tom Yum Ala Thailand,Pack,Indonesia,3.75,
,,,,,,1330.0,Sapporo Ichiban,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,5,2014 #4
,,,,,,1329.0,Vifon,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,1.25,
,,,,,,1328.0,A-Sha Dry Noodle,Hello Kitty La Wei (Spicy Flavor),Pack,Taiwan,3.75,
,,,,,,1327.0,Unif,Unif-100 Instant Noodles Artificial Tart Beef Flavor,Pack,China,3,
,,,,,,1326.0,Mamee,Mi Segera SLLRRRP! Perencah Kari Xtra Pedas,Pack,Malaysia,3.75,
,,,,,,1325.0,Koka,Spicy Shrimp Tom Yam Flavour,Cup,Singapore,3.25,
,,,,,,1324.0,Ruski,Instant Noodles Stewed Beef Flavour,Pack,Thailand,3.5,
,,,,,,1323.0,Golden Wheat,Korean Style Mushroom Chicken Flavour Cooking Noodle,Pack,China,2,
,,,,,,1322.0,Hi-Myon,Instant Noodle Udon Hot & Spicy,Pack,South Korea,4,
,,,,,,1321.0,Takamori Kosan,Fresh Chow Mein Noodles With Seasoning,Pack,Japan,3.75,
,,,,,,1320.0,Mama,Instant Noodles Cup Seafood Flavour,Cup,Thailand,3.75,
,,,,,,1319.0,Adabi,Mi Segera Kari Ayam Instant Noodles,Pack,Malaysia,4.25,
,,,,,,1318.0,Nissin,Spa Oh Tarako Spaghetti,Bowl,Japan,4,
,,,,,,1317.0,Ve Wong,Little Prince Brand Snack Noodles Original Flavor,Pack,Taiwan,2.5,
,,,,,,1316.0,Ottogi,Japchae Vermicelli Noodle,Pack,South Korea,2.75,
,,,,,,1315.0,Sainsbury's,Chicken Flavour Instant Noodles,Pack,UK,2.75,
,,,,,,1314.0,Paldo,Korean Traditional Beef Gomtangmen,Pack,South Korea,5,
,,,,,,1313.0,Healtimie,Green Barley Noodle Vegetable Soup,Pack,Indonesia,3.25,
,,,,,,1312.0,Maruchan,I Want To Eat Ramen Miso Flavor,Pack,Japan,3.75,
,,,,,,1311.0,Pop Bihun,Spesial Rasa Soto Ayam,Pack,Indonesia,4,
,,,,,,1310.0,Thai Kitchen,Rice Noodle Cart Thai Peanut,Tray,USA,3,
,,,,,,1309.0,Yum Yum,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,3.75,
,,,,,,1308.0,Nongshim,Soon Veggie Noodle Soup,Pack,South Korea,5,2014 #9
,,,,,,1307.0,Nissin,Cup Noodle Cheese Curry,Cup,Japan,3.75,
,,,,,,1306.0,Koka,Oriental Style Instant Noodles Tom Yam Flavour,Pack,Singapore,2.5,
,,,,,,1305.0,A-Sha Dry Noodle,Instant Noodle Original Flavor,Pack,Taiwan,3.75,
,,,,,,1304.0,Nissin,Demae Ramen Shoyu Tonkotsu Artificial Pork Flavour,Pack,Hong Kong,4.75,
,,,,,,1303.0,Western Family,Instant Noodles In A Cup Chicken Flavour,Cup,Canada,1.5,
,,,,,,1302.0,Mama,Instant Noodles Yentafo Tom Yum Mohfai Flavour,Pack,Thailand,5,2014 #10
,,,,,,1301.0,Knorr,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,3.25,
,,,,,,1300.0,Samyang Foods,Red Nagasaki Jjampong,Pack,South Korea,5,
,,,,,,1299.0,Mr. Noodles,Noodles In A Cup Spicy Chicken Simulated Flavour,Cup,Canada,1,
,,,,,,1298.0,Good Tto Leu Foods,Lightning Beef Bone Tteokguk Rice Cake Soup,Bowl,South Korea,4,
,,,,,,1297.0,GaGa,Mie Gepeng Kuah Rasa Ayam Lada Hitam,Pack,Indonesia,3.25,
,,,,,,1296.0,Wu-Mu,Ramen With Pickled Mustard Flavor,Pack,Taiwan,3.5,
,,,,,,1295.0,Wu-Mu,Steam Mushroom Flavor Ramen,Pack,Taiwan,3.25,
,,,,,,1294.0,Thai Choice,Instant Noodles Chicken Flavour,Cup,Thailand,3,
,,,,,,1293.0,Myojo,Prawn Noodles,Pack,Singapore,4.25,
,,,,,,1292.0,Nissin,Cup Noodles Sabor A Carne Sopa Con Fideos,Cup,Colombia,3,
,,,,,,1291.0,A-One,Mì Ly Instant Noodles Mì Tôm Shrimp Flavor,Cup,Vietnam,3.25,
,,,,,,1290.0,Nongshim,Sain Sain Garlic Teriyaki Fresh Cooked Udon Pasta,Tray,South Korea,4.5,
,,,,,,1289.0,JML,Braised Beef Noodles,Pack,China,4,
,,,,,,1288.0,Sau Tao,QQ Scallop Seafood Vermicelli,Bowl,Hong Kong,3.75,
,,,,,,1287.0,Kimura,Kumamoto Tonkotsu Ramen,Pack,Japan,5,
,,,,,,1286.0,Batchelors,Super Noodles Roast Beef & Onion Flavour,Pack,UK,3.25,
,,,,,,1285.0,Lucky Me!,Supreme Chow Mein Seafood Flavor Instant Stir-Fried Noodles,Bowl,Philippines,3.25,
,,,,,,1284.0,Thai Kitchen,Rice Noodle Cart Sweet Citrus Ginger,Tray,USA,4.25,
,,,,,,1283.0,Nongshim,Oolongmen Kimchi Cup Noodle Soup Mix,Cup,South Korea,4,
,,,,,,1282.0,Koka,Purple Wheat Noodles Aglio Olio,Pack,Singapore,2.75,
,,,,,,1281.0,Tokachimen Koubou,Jet Black Sesame Oil Pork Tonkotsu,Bowl,Japan,2.25,
,,,,,,1280.0,Deshome,Sun Dried Noodle Chlorella Powder Noodle With Curry Sauce,Pack,Taiwan,5,
,,,,,,1279.0,Ko-Lee,Instant Noodles Mixed Vegetable,Pack,UK,3.5,
,,,,,,1278.0,Ottogi,Ppushu Ppushu Noodle Snack Bulgogi Flavor,Pack,South Korea,3.25,
,,,,,,1277.0,Vifon,Mì Gà Tìm Chua Cay Hot & Sour Chicken Flavor Instant Noodles,Pack,Vietnam,2,
,,,,,,1276.0,Adabi,Mi Bandung Prawn Mee,Pack,Malaysia,4.25,
,,,,,,1275.0,Wu-Mu,Ramen With Stewed Pork Flavor,Pack,Taiwan,4.5,
,,,,,,1274.0,Wu-Mu,Shiitake Flavor Spinach Ramen,Pack,Taiwan,3.75,
,,,,,,1273.0,Sainsbury's,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,3.25,
,,,,,,1272.0,Samyang Foods,Baked Noodle Spicy Grilled Beef Ramyun,Pack,South Korea,3.5,
,,,,,,1271.0,Prima Taste,Singapore Chilli Crab La Mian,Pack,Singapore,5,2014 #8
,,,,,,1270.0,Ko-Lee,Instant Noodles Taste Sensations Creamy Shrimp Tom Yum Flavour,Pack,UK,5,
,,,,,,1269.0,Chewy,Rice Vermicelli Scallop With XO Sauce Flavour,Pack,Hong Kong,2.5,
,,,,,,1268.0,Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25,
,,,,,,1267.0,ABC,Mi Cup Rasa Soto Ayam Chicken Soto Flavour,Cup,Indonesia,3.75,
,,,,,,1266.0,ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4,
,,,,,,1265.0,ABC,Rasa Ayam Bawang Chicken Onion Flavour,Cup,Indonesia,3.75,
,,,,,,1264.0,ABC,Selera Pedas Mi Goreng Cup Rasa Ayam Pedas Limau Hot Chicken Lemon Flavour,Cup,Indonesia,4.25,
,,,,,,1263.0,Nissin,Cup Noodle Curry X Gunpla RX-78-2 Gundam,Cup,Japan,4.25,
,,,,,,1262.0,ABC,Mi Cup Rasa Kari Ayam Chicken Curry Flavour,Cup,Indonesia,3.75,
,,,,,,1261.0,Eat & Go,Rasa Baso Sapi Meat Ball Mi Instan Cup,Cup,Indonesia,3.75,
,,,,,,1260.0,ABC,Mi Goreng Pangsit Fried Noodle With Dumpling,Pack,Indonesia,5,
,,,,,,1259.0,Eat & Go,Chicken Onion Mi Instan Cup,Cup,Indonesia,3.75,
,,,,,,1258.0,President,Mi Goreng Rasa Ayam Chicken Flavoured Fried Noodle,Pack,Indonesia,4.5,
,,,,,,1257.0,ABC,Mi Goreng Spesial Special Fried Noodle,Cup,Indonesia,4,
,,,,,,1256.0,Eat & Go,Curry Chicken Mi Instan Cup,Cup,Indonesia,4.25,
,,,,,,1255.0,Thai Choice,Instant Noodles Shrimp Flavour,Cup,Thailand,3.25,
,,,,,,1254.0,Four Seas,Sesame Oil Chicken Flavour Instant Noodle,Bowl,Hong Kong,2.75,
,,,,,,1253.0,Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,USA,3.75,
,,,,,,1252.0,Tesco,Instant Noodles Chow Mein Flavour,Pack,UK,2.25,
,,,,,,1251.0,Mama,Instant Noodles Tom Saab Flavour,Pack,Thailand,3.5,
,,,,,,1250.0,Samyang Foods,三養라면 (Samyang Ramyun) (South Korean Version),Bowl,South Korea,3.75,
,,,,,,1249.0,Nissin,Sabor A Pollo Sopa Con Fideos,Cup,Colombia,2.75,
,,,,,,1248.0,Wu-Mu,Beef Flavour Tomato Ramen,Pack,Taiwan,4,
,,,,,,1247.0,Maruchan,I Want To Eat Ramen Pork Tonkotsu Flavor,Pack,Japan,4,
,,,,,,1246.0,Annie Chun's,Ramen House Chicken Vegetable Flavored Ramen,Pack,USA,4,
,,,,,,1245.0,Sau Tao,Instant Noodle King Abalone & Chicken Flavoured,Pack,Hong Kong,3.5,
,,,,,,1244.0,Unif,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75,
,,,,,,1243.0,Nissin,Demae Rice Vermicelli Chicken Flavour Instant Rice Vermicelli With Soup Base,Pack,Hong Kong,1.75,
,,,,,,1242.0,Thai Pavilion,Garlic Chili Instant Rice Noodles & Sauce,Tray,USA,4,
,,,,,,1241.0,Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75,
,,,,,,1240.0,Maggi,Big Kari Perencah (Big Curry Flavor) 2 Minute Noodles,Pack,Malaysia,4,
,,,,,,1239.0,SuperMi,Rasa Ayam Spesial,Pack,Indonesia,4,
,,,,,,1238.0,Sapporo Ichiban,Sesame Ramen,Pack,Japan,5,
,,,,,,1237.0,Mama,Instant Noodles Creamy Tom Yum Minced Pork Flavour,Pack,Thailand,3.5,
,,,,,,1236.0,Emart,Dare You Habanero Ramyun,Cup,South Korea,3.25,
,,,,,,1235.0,Nissin,Demae Ramen Miso Tonkotsu Artificial Pork Flavor Ramen Noodle,Pack,Hong Kong,3.75,
,,,,,,1234.0,Sainsbury's,Barbecue Beef Flavour Instant Noodles,Pack,UK,2.75,
,,,,,,1233.0,Nissin,Sabor A Pollo Sopa Instantánea Con Fideos,Pack,Colombia,3.25,
,,,,,,1232.0,GaGa,Mie Gepeng Kuah Rasa Ayam Bawang Pedas,Pack,Indonesia,3.25,
,,,,,,1231.0,A-Sha Dry Noodle,Instant Noodle Shallot Flavor,Pack,Taiwan,3.75,
,,,,,,1230.0,Saji,Sajimee Original Soto Soup Flavor,Pack,Malaysia,4,
,,,,,,1229.0,Kumamoto,Tonkotsu Ramen MEGA Dragon,Pack,Japan,2.5,
,,,,,,1228.0,Maruchan,Seimen Japanese Instant Ramen Noodles Shio Aji,Pack,Japan,3.75,
,,,,,,1227.0,Mr. Noodles,Chicken Kimchi Oriental Style Noodles With Soup Base,Bowl,Canada,0.5,
,,,,,,1226.0,Master Kong,Artificial Braised Beef Flavor Instant Noodle,Bowl,China,3.75,
,,,,,,1225.0,Nissin,Pan Asian Kitchen Sweet & Sour Chicken Flavor Ramen Noodles,Tray,USA,3.75,
,,,,,,1224.0,HoMyeonDang,Premium Noodle House Seafood Ramyun,Pack,South Korea,4,
,,,,,,1223.0,Sawadee,Instant Noodles Prawn Oriental Flavour,Pack,Malaysia,2.5,
,,,,,,1222.0,Nissin,Soba Classic Noodles With Japanese Yakisoba Sauce,Cup,Germany,3.75,
,,,,,,1221.0,ABC,Selera Pedas Hot Semur Chicken Flavour,Pack,Indonesia,4.5,
,,,,,,1220.0,Nissin,Ultraman Instant Noodle Pork Flavour,Cup,Japan,3,
,,,,,,1219.0,Tokyo Noodle,Mini Instant Noodle Spicy Flavor,Pack,Japan,3.5,
,,,,,,1218.0,Sau Tao,Ho Fan Beef Soup Flavored,Pack,China,3.75,
,,,,,,1217.0,Doll,Hello Kitty Dim Sum Noodle Japanese Curry Flavour,Cup,Hong Kong,3.5,
,,,,,,1216.0,Batchelors,Super Low Fat Noodles Chilli Chicken Flavour,Pack,UK,1,
,,,,,,1215.0,GaGa,Mi Instan Cup Milk Chicken Soup,Cup,Indonesia,4.75,
